OpenTime,Position,Symbol,Type,Volume,OpenPrice,S / L,T / P,CloseTime,ClosePrice,Commission,Swap,Profit,Comment
2026.02.03 09:31:13,1449567127,XAUUSD,sell,0.09,4 905.88,4 914.54,4 890.34,2026.02.03 09:32:51,4 914.55,-0.64,0,-78.03,Inv_ATRtrail_pen
2026.02.03 09:31:13,1449567138,XAUUSD,sell,0.1,4 905.88,4 912.28,4 890.62,2026.02.03 09:32:15,4 912.03,-0.7,0,-61.5,Inv_Chandelier_p
2026.02.03 10:16:37,1449674890,XAUUSD,sell,0.06,4 937.70,4 928.22,4 918.90,2026.02.03 10:58:28,4 918.79,-0.42,0,113.46,Inv_Chandelier_p
2026.02.03 10:16:46,1449674884,XAUUSD,sell,0.05,4 938.40,4 940.12,4 914.80,2026.02.03 10:24:00,4 940.35,-0.36,0,-9.75,Inv_ATRtrail_pen
2026.02.03 11:42:16,1449857641,XAUUSD,sell,0.1,4 918.13,4 915.60,4 907.47,2026.02.03 12:07:33,4 918.11,-0.7,0,0.2,Inv_Chandelier_p
2026.02.03 11:42:17,1449857615,XAUUSD,sell,0.06,4 918.90,4 910.45,4 900.10,2026.02.03 13:00:09,4 900.63,-0.42,0,109.62,Inv_ATRtrail_pen
2026.02.03 19:17:59,1451180827,XAUUSD,sell,0.03,4 956.01,4 939.33,4 925.33,2026.02.03 19:40:41,4 939.83,-0.22,0,48.54,Inv_Chandelier_p
2026.02.03 19:18:04,1451180793,XAUUSD,sell,0.09,4 959.10,4 969.12,4 946.10,2026.02.03 19:20:17,4 968.08,-0.64,0,-80.82,Inv_ATRtrail_pen
2026.02.03 22:35:50,1451804133,XAUUSD,sell,0.07,4 955.80,4 971.12,4 939.30,2026.02.03 22:49:44,4 938.90,-0.5,0,118.3,Inv_Chandelier_p
2026.02.03 22:37:53,1451804123,XAUUSD,sell,0.05,4 956.77,4 948.25,4 935.62,2026.02.03 22:50:03,4 934.73,-0.36,0,110.2,Inv_ATRtrail_pen
2026.02.05 03:16:15,1455600283,XAUUSD,buy,0.03,4 952.74,4 973.90,4 996.02,2026.02.05 03:46:34,4 973.70,-0.22,0,62.88,Inv_Chandelier_p
2026.02.05 03:16:16,1455600222,XAUUSD,buy,0.12,4 952.70,4 942.24,4 960.02,2026.02.05 03:17:44,4 959.78,-0.84,0,84.96,Inv_ATRtrail_pen
2026.02.05 03:20:42,1455611721,XAUUSD,buy,0.04,4 944.84,4 916.14,4 974.62,2026.02.05 03:35:03,4 975.18,-0.28,0,121.36,Inv_Chandelier_p
2026.02.05 03:21:04,1455611667,XAUUSD,buy,0.04,4 941.66,4 939.06,4 970.96,2026.02.05 03:25:41,4 940.48,-0.28,0,-4.72,Inv_ATRtrail_pen
2026.02.05 04:00:05,1455704220,XAUUSD,buy,0.05,4 958.49,4 937.07,4 980.53,2026.02.05 04:07:40,4 937.26,-0.36,0,-106.15,Inv_ATRtrail_pen
2026.02.05 04:00:05,1455704270,XAUUSD,buy,0.05,4 958.49,4 938.09,4 981.55,2026.02.05 04:07:40,4 937.26,-0.36,0,-106.15,Inv_Chandelier_p
2026.02.05 05:30:04,1456048664,XAUUSD,buy,0.04,4 859.02,4 867.65,4 886.18,2026.02.05 05:33:21,4 867.68,-0.28,0,34.64,Inv_Chandelier_p
2026.02.05 05:30:05,1456048634,XAUUSD,buy,0.04,4 858.46,4 849.97,4 887.54,2026.02.05 05:36:17,4 849.56,-0.28,0,-35.6,Inv_ATRtrail_pen
2026.02.05 10:54:23,1456798640,XAUUSD,buy,0.07,4 901.26,4 916.39,4 916.63,2026.02.05 10:57:48,4 916.19,-0.5,0,104.51,Inv_Chandelier_p
2026.02.05 11:15:09,1456869037,XAUUSD,buy,0.04,4 862.95,4 882.86,4 887.77,2026.02.05 11:33:03,4 882.87,-0.28,0,79.68,Inv_Chandelier_p
2026.02.05 12:58:23,1457105327,XAUUSD,sell,0.05,4 878.44,4 879.25,4 857.04,2026.02.05 13:46:22,4 881.98,-0.36,0,-17.7,Inv_ATRtrail_pen
2026.02.05 12:58:23,1457105333,XAUUSD,sell,0.09,4 878.44,4 889.49,4 864.09,2026.02.05 13:15:03,4 890.11,-0.64,0,-105.03,Inv_Chandelier_p
2026.02.05 14:45:17,1457388055,XAUUSD,sell,0.05,4 858.10,4 853.97,4 835.33,2026.02.05 14:57:48,4 854.74,-0.36,0,16.8,Inv_Chandelier_p
2026.02.05 14:45:18,1457388046,XAUUSD,sell,0.06,4 858.22,4 862.26,4 838.40,2026.02.05 15:00:06,4 836.71,-0.42,0,129.06,Inv_ATRtrail_pen
2026.02.05 15:16:12,1457513440,XAUUSD,sell,0.05,4 843.45,4 867.41,4 817.85,2026.02.05 15:32:27,4 867.59,-0.36,0,-120.7,Inv_Chandelier_p
2026.02.05 15:16:14,1457513401,XAUUSD,sell,0.05,4 844.19,4 850.09,4 819.13,2026.02.05 15:21:50,4 850.07,-0.36,0,-29.4,Inv_ATRtrail_pen
2026.02.06 02:33:28,1459370522,XAUUSD,sell,0.03,4 727.23,4 759.41,4 694.67,2026.02.06 02:44:04,4 759.42,-0.22,0,-96.57,Inv_Chandelier_p
2026.02.06 02:33:30,1459370300,XAUUSD,sell,0.03,4 728.52,4 760.48,4 695.92,2026.02.06 02:44:59,4 758.69,-0.22,0,-90.51,Inv_ATRtrail_pen
2026.02.06 03:16:07,1459510862,XAUUSD,sell,0.05,4 759.30,4 760.39,4 736.60,2026.02.06 03:17:13,4 736.32,-0.36,0,114.9,Inv_ATRtrail_pen
2026.02.06 03:16:08,1459510998,XAUUSD,sell,0.05,4 760.47,4 783.97,4 736.45,2026.02.06 03:17:13,4 736.32,-0.36,0,120.75,Inv_Chandelier_p
2026.02.09 01:14:37,1463489429,XAUUSD,sell,0.04,4 976.61,5 001.05,4 951.23,2026.02.09 01:25:19,5 000.79,-0.28,0,-96.72,Inv_Chandelier_p
2026.02.09 01:14:40,1463489413,XAUUSD,sell,0.04,4 977.89,5 002.33,4 952.51,2026.02.09 01:25:34,5 002.53,-0.28,0,-98.56,Inv_ATRtrail_pen
2026.02.09 01:34:18,1463575749,XAUUSD,sell,0.04,5 037.56,5 030.05,5 011.62,2026.02.09 02:01:04,5 031.35,-0.28,0,24.84,Inv_Chandelier_p
2026.02.09 01:34:18,1463575709,XAUUSD,sell,0.04,5 037.74,5 042.02,5 012.55,2026.02.09 01:37:56,5 042.05,-0.28,0,-17.24,Inv_ATRtrail_pen
2026.02.09 09:56:40,1464638843,XAUUSD,sell,0.1,5 006.04,5 006.42,4 994.83,2026.02.09 10:00:31,5 006.66,-0.7,0,-6.2,Inv_Chandelier_p
2026.02.09 10:06:10,1464665858,XAUUSD,sell,0.07,5 018.77,5 032.98,5 003.62,2026.02.09 10:46:04,5 032.31,-0.5,0,-94.78,Inv_Chandelier_p
2026.02.09 10:06:18,1464665847,XAUUSD,sell,0.07,5 020.06,5 033.97,5 004.61,2026.02.09 10:48:02,5 035.57,-0.5,0,-108.57,Inv_ATRtrail_pen
2026.02.10 14:46:17,1468218564,XAUUSD,sell,0.06,5 028.72,5 029.05,5 011.23,2026.02.10 14:54:43,5 029.20,-0.42,0,-2.88,Inv_Chandelier_p
2026.02.10 17:46:58,1468806446,XAUUSD,sell,0.06,5 020.76,5 009.03,5 002.66,2026.02.10 18:07:59,5 009.02,-0.42,0,70.44,Inv_Chandelier_p
2026.02.10 17:47:02,1468806409,XAUUSD,sell,0.1,5 021.86,5 027.78,5 011.52,2026.02.10 17:54:58,5 027.69,-0.7,0,-58.3,Inv_ATRtrail_pen
2026.02.11 14:41:31,1470907220,XAUUSD,sell,0.04,5 059.92,5 085.59,5 033.73,2026.02.11 15:00:26,5 085.36,-0.28,0,-101.76,Inv_ATRtrail_pen
2026.02.11 14:41:33,1470907275,XAUUSD,sell,0.04,5 061.30,5 086.19,5 034.33,2026.02.11 15:00:31,5 085.60,-0.28,0,-97.2,Inv_Chandelier_p
2026.02.11 15:30:47,1471065728,XAUUSD,sell,0.03,5 035.84,5 051.59,4 994.93,2026.02.11 15:32:51,5 050.59,-0.22,0,-44.25,Inv_Chandelier_p
2026.02.11 15:31:12,1471065558,XAUUSD,sell,0.03,5 037.93,5 072.97,4 999.33,2026.02.11 15:58:30,5 071.64,-0.22,0,-101.13,Inv_ATRtrail_pen
2026.02.11 15:45:44,1471155341,XAUUSD,sell,0.04,5 064.62,5 053.32,5 040.00,2026.02.11 16:41:31,5 039.80,-0.28,0,99.28,Inv_Chandelier_p
2026.02.11 15:45:58,1471155326,XAUUSD,sell,0.04,5 065.00,5 068.10,5 040.34,2026.02.11 15:49:38,5 066.92,-0.28,0,-7.68,Inv_ATRtrail_pen
2026.02.12 08:04:33,1473055933,XAUUSD,sell,0.1,5 068.88,5 066.80,5 058.29,2026.02.12 08:10:01,5 066.84,-0.7,0,20.4,Inv_Chandelier_p
2026.02.12 08:04:49,1473055928,XAUUSD,sell,0.1,5 069.52,5 067.79,5 059.21,2026.02.12 08:10:25,5 067.92,-0.7,0,16,Inv_ATRtrail_pen
