OpenTime,Position,Symbol,Type,Volume,OpenPrice,S / L,T / P,CloseTime,ClosePrice,Commission,Swap,Profit,Comment,_open_dt,_close_dt,_pnl,_strategy,_hold_minutes,CumPnL,Equity,Drawdown_pct
2026.01.09 14:12:45,1401803136,XAUUSD,buy,0.09,4 492.78,4 493.15,4 504.50,2026.01.09 14:40:56,4 493.58,-0.64,0,7.2,Inv_Chandelier_p,2026-01-09 14:12:45,2026-01-09 14:40:56,7.2,Chandelier STRAT,28.183333333333334,743.26,10143.26,-0.056170212765964414
2026.01.09 14:13:33,1401803021,XAUUSD,buy,0.09,4 491.74,4 491.99,4 503.61,2026.01.09 14:29:12,4 491.93,-0.64,0,1.71,Inv_ATRtrail_pen,2026-01-09 14:13:33,2026-01-09 14:29:12,1.71,ATR-Trailing STRAT,15.65,744.97,10144.97,-0.037978723404271574
2026.01.09 14:50:46,1401921259,XAUUSD,buy,0.08,4 481.71,4 488.24,4 495.20,2026.01.09 14:52:51,4 488.13,-0.56,0,51.36,Inv_Chandelier_p,2026-01-09 14:50:46,2026-01-09 14:52:51,51.36,Chandelier STRAT,2.0833333333333335,796.33,10196.33,-0.0
2026.01.09 14:50:59,1401921228,XAUUSD,buy,0.08,4 480.80,4 488.50,4 493.95,2026.01.09 14:56:57,4 493.98,-0.56,0,105.44,Inv_ATRtrail_pen,2026-01-09 14:50:59,2026-01-09 14:56:57,105.44,ATR-Trailing STRAT,5.966666666666667,901.77,10301.77,-0.0
2026.01.12 00:43:08,1403262927,XAUUSD,sell,0.1,4 590.13,4 599.75,4 579.93,2026.01.12 00:55:11,4 599.22,-0.7,0,-90.9,Inv_Chandelier_p,2026-01-12 00:43:08,2026-01-12 00:55:11,-90.9,Chandelier STRAT,12.05,810.87,10210.87,-0.9670212765957408
2026.01.12 00:43:19,1403262897,XAUUSD,sell,0.27,4 590.79,4 594.52,4 586.92,2026.01.12 00:47:21,4 594.78,-1.9,0,-107.73,Inv_ATRtrail_pen,2026-01-12 00:43:19,2026-01-12 00:47:21,-107.73,ATR-Trailing STRAT,4.033333333333333,703.14,10103.14,-2.1130851063829894
2026.01.12 08:28:46,1403923466,XAUUSD,sell,0.22,4 583.40,4 583.21,4 578.52,2026.01.12 08:31:13,4 583.17,-1.54,0,5.06,Inv_Chandelier_p,2026-01-12 08:28:46,2026-01-12 08:31:13,5.06,Chandelier STRAT,2.45,708.1999999999999,10108.2,-2.059255319148933
2026.01.12 08:29:35,1403923461,XAUUSD,sell,0.09,4 584.09,4 595.44,4 572.74,2026.01.12 08:50:37,4 595.44,-0.64,0,-102.15,Inv_ATRtrail_pen,2026-01-12 08:29:35,2026-01-12 08:50:37,-102.15,ATR-Trailing STRAT,21.033333333333335,606.05,10006.05,-3.1459574468085227
2026.01.12 13:04:59,1404340798,XAUUSD,sell,0.14,4 596.16,4 603.37,4 588.63,2026.01.12 13:08:17,4 603.56,-0.98,0,-103.6,Inv_Chandelier_p,2026-01-12 13:04:59,2026-01-12 13:08:17,-103.6,Chandelier STRAT,3.3,502.44999999999993,9902.45,-4.248085106382975
2026.01.12 13:05:08,1404340785,XAUUSD,sell,0.35,4 597.00,4 599.87,4 594.15,2026.01.12 13:07:57,4 600.23,-2.46,0,-113.05,Inv_ATRtrail_pen,2026-01-12 13:05:08,2026-01-12 13:07:57,-113.05,ATR-Trailing STRAT,2.816666666666667,389.3999999999999,9789.4,-5.450744680851073
2026.01.12 13:11:52,1404367327,XAUUSD,sell,0.1,4 604.80,4 614.49,4 595.31,2026.01.12 13:48:05,4 614.42,-0.7,0,-96.2,Inv_Chandelier_p,2026-01-12 13:11:52,2026-01-12 13:48:05,-96.2,Chandelier STRAT,36.21666666666667,293.19999999999993,9693.2,-6.474148936170209
2026.01.12 13:12:29,1404367323,XAUUSD,sell,0.1,4 606.10,4 615.52,4 596.34,2026.01.12 13:50:56,4 615.49,-0.7,0,-93.9,Inv_ATRtrail_pen,2026-01-12 13:12:29,2026-01-12 13:50:56,-93.9,ATR-Trailing STRAT,38.45,199.29999999999993,9599.3,-7.4730851063829915
2026.01.12 13:31:57,1404413385,XAUUSD,sell,0.16,4 608.26,4 614.48,4 601.98,2026.01.12 13:48:05,4 614.42,-1.12,0,-98.56,Inv_Chandelier_p,2026-01-12 13:31:57,2026-01-12 13:48:05,-98.56,Chandelier STRAT,16.133333333333333,100.73999999999992,9500.74,-8.521595744680859
2026.01.12 14:26:41,1404555425,XAUUSD,buy,0.06,4 588.62,4 596.27,4 603.66,2026.01.12 14:34:03,4 596.25,-0.42,0,45.78,Inv_Chandelier_p,2026-01-12 14:26:41,2026-01-12 14:34:03,45.78,Chandelier STRAT,7.366666666666666,146.51999999999992,9546.52,-8.034574468085106
2026.01.12 14:26:41,1404555416,XAUUSD,buy,0.1,4 587.86,4 585.47,4 597.51,2026.01.12 14:31:39,4 597.78,-0.7,0,99.2,Inv_ATRtrail_pen,2026-01-12 14:26:41,2026-01-12 14:31:39,99.2,ATR-Trailing STRAT,4.966666666666667,245.7199999999999,9645.72,-6.979255319148948
2026.01.12 14:38:49,1404607721,XAUUSD,sell,0.06,4 603.86,4 620.30,4 587.32,2026.01.12 15:26:04,4 620.58,-0.42,0,-100.32,Inv_Chandelier_p,2026-01-12 14:38:49,2026-01-12 15:26:04,-100.32,Chandelier STRAT,47.25,145.39999999999992,9545.4,-8.046489361702136
2026.01.12 14:38:51,1404607632,XAUUSD,sell,0.06,4 604.43,4 605.02,4 588.16,2026.01.12 14:51:22,4 604.89,-0.42,0,-2.76,Inv_ATRtrail_pen,2026-01-12 14:38:51,2026-01-12 14:51:22,-2.76,ATR-Trailing STRAT,12.516666666666667,142.63999999999993,9542.64,-8.075851063829798
2026.01.13 01:04:38,1405491270,XAUUSD,buy,0.08,4 581.82,4 586.32,4 594.02,2026.01.13 01:11:19,4 594.14,-0.56,0,98.56,Inv_Chandelier_p,2026-01-13 01:04:38,2026-01-13 01:11:19,98.56,Chandelier STRAT,6.683333333333334,241.19999999999993,9641.2,-7.0273404255319125
2026.01.13 01:17:22,1405516978,XAUUSD,buy,0.13,4 589.08,4 581.59,4 596.73,2026.01.13 01:30:03,4 580.86,-0.92,0,-106.86,Inv_Chandelier_p,2026-01-13 01:17:22,2026-01-13 01:30:03,-106.86,Chandelier STRAT,12.683333333333334,134.33999999999992,9534.34,-8.164148936170216
2026.01.13 01:18:14,1405516905,XAUUSD,buy,0.13,4 587.53,4 580.31,4 595.45,2026.01.13 01:30:03,4 580.86,-0.92,0,-86.71,Inv_ATRtrail_pen,2026-01-13 01:18:14,2026-01-13 01:30:03,-86.71,ATR-Trailing STRAT,11.816666666666666,47.629999999999924,9447.63,-9.086595744680864
2026.01.13 14:07:21,1406610322,XAUUSD,sell,0.15,4 612.97,4 619.10,4 606.54,2026.01.13 14:14:56,4 619.14,-1.06,0,-92.55,Inv_Chandelier_p,2026-01-13 14:07:21,2026-01-13 14:14:56,-92.55,Chandelier STRAT,7.583333333333333,-44.92000000000007,9355.08,-10.071170212765963
2026.01.13 14:07:34,1406610315,XAUUSD,sell,0.15,4 614.22,4 615.97,4 607.59,2026.01.13 14:11:40,4 615.95,-1.06,0,-25.95,Inv_ATRtrail_pen,2026-01-13 14:07:34,2026-01-13 14:11:40,-25.95,ATR-Trailing STRAT,4.1,-70.87000000000008,9329.13,-10.347234042553206
2026.01.14 00:03:36,1407674497,XAUUSD,sell,0.22,4 602.08,4 606.15,4 597.85,2026.01.14 00:07:38,4 606.55,-1.54,0,-98.34,Inv_Chandelier_p,2026-01-14 00:03:36,2026-01-14 00:07:38,-98.34,Chandelier STRAT,4.033333333333333,-169.2100000000001,9230.789999999999,-11.393404255319163
2026.01.14 00:04:56,1407674494,XAUUSD,sell,0.09,4 603.28,4 613.25,4 592.45,2026.01.14 01:00:56,4 613.56,-0.64,0,-92.52,Inv_ATRtrail_pen,2026-01-14 00:04:56,2026-01-14 01:00:56,-92.52,ATR-Trailing STRAT,56.0,-261.7300000000001,9138.27,-12.377659574468085
2026.01.14 06:08:48,1408097405,XAUUSD,sell,0.11,4 626.89,4 634.80,4 618.82,2026.01.14 06:14:21,4 634.94,-0.78,0,-88.55,Inv_Chandelier_p,2026-01-14 06:08:48,2026-01-14 06:14:21,-88.55,Chandelier STRAT,5.55,-350.2800000000001,9049.72,-13.319680851063842
2026.01.14 10:42:59,1408469527,XAUUSD,sell,0.38,4 638.03,4 640.43,4 635.63,2026.01.14 10:46:34,4 635.72,-2.66,0,87.78,Inv_Chandelier_p,2026-01-14 10:42:59,2026-01-14 10:46:34,87.78,Chandelier STRAT,3.5833333333333335,-262.5000000000001,9137.5,-12.385851063829792
2026.01.14 11:32:46,1408540220,XAUUSD,buy,0.14,4 627.83,4 630.50,4 634.54,2026.01.14 12:02:11,4 634.55,-0.98,0,94.08,Inv_Chandelier_p,2026-01-14 11:32:46,2026-01-14 12:02:11,94.08,Chandelier STRAT,29.416666666666668,-168.42000000000013,9231.58,-11.385000000000005
2026.01.14 14:49:53,1408994043,XAUUSD,buy,0.06,4 608.54,4 612.82,4 625.98,2026.01.14 15:14:06,4 612.54,-0.42,0,24.0,Inv_Chandelier_p,2026-01-14 14:49:53,2026-01-14 15:14:06,24.0,Chandelier STRAT,24.216666666666665,-144.42000000000013,9255.58,-11.129680851063835
2026.01.14 14:49:54,1408994030,XAUUSD,buy,0.06,4 607.68,4 613.04,4 624.88,2026.01.14 15:00:26,4 612.90,-0.42,0,31.32,Inv_ATRtrail_pen,2026-01-14 14:49:54,2026-01-14 15:00:26,31.32,ATR-Trailing STRAT,10.533333333333333,-113.10000000000014,9286.9,-10.796489361702136
2026.01.15 01:31:21,1410055587,XAUUSD,buy,0.1,4 592.58,4 583.21,4 602.03,2026.01.15 01:44:05,4 602.28,-0.7,0,97.0,Inv_Chandelier_p,2026-01-15 01:31:21,2026-01-15 01:44:05,97.0,Chandelier STRAT,12.733333333333333,-16.100000000000136,9383.9,-9.764574468085115
2026.01.15 01:31:33,1410055546,XAUUSD,buy,0.2,4 589.34,4 586.41,4 595.73,2026.01.15 01:31:52,4 586.32,-1.4,0,-60.4,Inv_ATRtrail_pen,2026-01-15 01:31:33,2026-01-15 01:31:52,-60.4,ATR-Trailing STRAT,0.31666666666666665,-76.50000000000014,9323.5,-10.407127659574472
2026.01.15 05:30:00,1410418095,XAUUSD,sell,0.14,4 593.32,4 599.86,4 586.54,2026.01.15 05:33:21,4 586.41,-0.98,0,96.74,Inv_Chandelier_p,2026-01-15 05:30:00,2026-01-15 05:33:21,96.74,Chandelier STRAT,3.35,20.239999999999853,9420.24,-9.377978723404262
2026.01.15 13:07:06,1411072880,XAUUSD,sell,0.09,4 611.16,4 608.92,4 600.82,2026.01.15 13:25:01,4 609.13,-0.64,0,18.27,Inv_Chandelier_p,2026-01-15 13:07:06,2026-01-15 13:25:01,18.27,Chandelier STRAT,17.916666666666668,38.50999999999985,9438.51,-9.183617021276598
2026.01.15 13:07:38,1411072861,XAUUSD,sell,0.11,4 612.32,4 609.02,4 603.75,2026.01.15 13:28:49,4 603.62,-0.78,0,95.7,Inv_ATRtrail_pen,2026-01-15 13:07:38,2026-01-15 13:28:49,95.7,ATR-Trailing STRAT,21.183333333333334,134.20999999999987,9534.21,-8.16553191489363
2026.01.15 13:36:47,1411152414,XAUUSD,buy,0.09,4 593.66,4 582.65,4 604.45,2026.01.15 13:47:38,4 582.81,-0.64,0,-97.65,Inv_Chandelier_p,2026-01-15 13:36:47,2026-01-15 13:47:38,-97.65,Chandelier STRAT,10.85,36.55999999999986,9436.56,-9.20436170212767
2026.01.15 13:36:52,1411152372,XAUUSD,buy,0.09,4 592.71,4 589.86,4 603.73,2026.01.15 13:41:45,4 589.66,-0.64,0,-27.45,Inv_ATRtrail_pen,2026-01-15 13:36:52,2026-01-15 13:41:45,-27.45,ATR-Trailing STRAT,4.883333333333334,9.10999999999986,9409.11,-9.496382978723403
2026.01.15 16:17:38,1411585705,XAUUSD,sell,0.12,4 623.68,4 631.04,4 616.00,2026.01.15 16:25:03,4 616.06,-0.84,0,91.44,Inv_Chandelier_p,2026-01-15 16:17:38,2026-01-15 16:25:03,91.44,Chandelier STRAT,7.416666666666667,100.54999999999986,9500.55,-8.523617021276609
2026.01.16 13:25:03,1413110858,XAUUSD,buy,0.08,4 588.79,4 597.87,4 600.07,2026.01.16 13:36:14,4 597.84,-0.56,0,72.4,Inv_Chandelier_p,2026-01-16 13:25:03,2026-01-16 13:36:14,72.4,Chandelier STRAT,11.183333333333334,172.94999999999987,9572.95,-7.753404255319146
2026.01.16 13:37:33,1413149284,XAUUSD,buy,0.11,4 595.13,4 598.54,4 603.43,2026.01.16 13:52:38,4 598.45,-0.78,0,36.52,Inv_Chandelier_p,2026-01-16 13:37:33,2026-01-16 13:52:38,36.52,Chandelier STRAT,15.083333333333334,209.46999999999989,9609.47,-7.364893617021289
2026.01.16 13:38:59,1413149274,XAUUSD,buy,0.11,4 593.99,4 597.22,4 602.48,2026.01.16 13:50:48,4 602.70,-0.78,0,95.81,Inv_ATRtrail_pen,2026-01-16 13:38:59,2026-01-16 13:50:48,95.81,ATR-Trailing STRAT,11.816666666666666,305.27999999999986,9705.28,-6.3456382978723385
2026.01.16 15:26:27,1413451094,XAUUSD,sell,0.05,4 584.54,4 580.41,4 564.57,2026.01.16 15:30:01,4 565.18,-0.36,0,96.8,Inv_Chandelier_p,2026-01-16 15:26:27,2026-01-16 15:30:01,96.8,Chandelier STRAT,3.566666666666667,402.07999999999987,9802.08,-5.3158510638297924
2026.01.16 15:29:27,1413470488,XAUUSD,sell,0.04,4 569.28,4 566.12,4 547.02,2026.01.16 15:33:40,4 546.83,-0.28,0,89.8,Inv_Chandelier_p,2026-01-16 15:29:27,2026-01-16 15:33:40,89.8,Chandelier STRAT,4.216666666666667,491.8799999999999,9891.88,-4.36053191489363
2026.01.16 15:30:03,1413472136,XAUUSD,sell,0.04,4 570.35,4 566.76,4 547.90,2026.01.16 15:33:40,4 547.32,-0.28,0,92.12,Inv_ATRtrail_pen,2026-01-16 15:30:03,2026-01-16 15:33:40,92.12,ATR-Trailing STRAT,3.6166666666666667,583.9999999999999,9984.0,-3.3805319148936217
2026.01.16 17:21:59,1413783815,XAUUSD,buy,0.1,4 579.21,4 585.88,4 588.76,2026.01.16 17:23:45,4 585.86,-0.7,0,66.5,Inv_Chandelier_p,2026-01-16 17:21:59,2026-01-16 17:23:45,66.5,Chandelier STRAT,1.7666666666666666,650.4999999999999,10050.5,-2.6730851063829832
2026.01.16 17:30:18,1413800974,XAUUSD,buy,0.12,4 577.41,4 569.26,4 585.34,2026.01.16 17:37:16,4 585.54,-0.84,0,97.56,Inv_Chandelier_p,2026-01-16 17:30:18,2026-01-16 17:37:16,97.56,Chandelier STRAT,6.966666666666667,748.06,10148.06,-1.635212765957457
2026.01.18 23:37:35,1414657243,XAUUSD,sell,0.06,4 679.37,4 667.04,4 663.71,2026.01.18 23:48:17,4 667.15,-0.42,0,73.32,Inv_Chandelier_p,2026-01-18 23:37:35,2026-01-18 23:48:17,73.32,Chandelier STRAT,10.7,821.3799999999999,10221.38,-0.85521276595746
2026.01.18 23:38:11,1414657222,XAUUSD,sell,0.07,4 680.05,4 675.59,4 664.72,2026.01.18 23:40:50,4 664.64,-0.5,0,107.87,Inv_ATRtrail_pen,2026-01-18 23:38:11,2026-01-18 23:40:50,107.87,ATR-Trailing STRAT,2.65,929.2499999999999,10329.25,-0.0
2026.01.19 13:34:18,1415821846,XAUUSD,buy,0.24,4 671.17,4 666.89,4 675.33,2026.01.19 13:42:32,4 666.81,-1.68,0,-104.64,Inv_Chandelier_p,2026-01-19 13:34:18,2026-01-19 13:42:32,-104.64,Chandelier STRAT,8.233333333333333,824.6099999999999,10224.61,-1.1131914893616959
2026.01.19 14:15:05,1415888053,XAUUSD,sell,0.33,4 664.75,4 664.03,4 662.16,2026.01.19 14:16:32,4 664.10,-2.32,0,21.45,Inv_Chandelier_p,2026-01-19 14:15:05,2026-01-19 14:16:32,21.45,Chandelier STRAT,1.45,846.06,10246.06,-0.8850000000000054
2026.01.20 05:04:00,1416742438,XAUUSD,buy,0.19,4 695.31,4 696.82,4 700.88,2026.01.20 05:07:11,4 700.86,-1.34,0,105.45,Inv_Chandelier_p,2026-01-20 05:04:00,2026-01-20 05:07:11,105.45,Chandelier STRAT,3.183333333333333,951.51,10351.51,-0.0
2026.01.20 14:09:08,1417705362,XAUUSD,buy,0.39,4 733.60,4 731.04,4 736.38,2026.01.20 14:09:39,4 736.60,-2.74,0,117.0,Inv_Chandelier_p,2026-01-20 14:09:08,2026-01-20 14:09:39,117.0,Chandelier STRAT,0.5166666666666667,1068.51,10468.51,-0.0
2026.01.21 01:20:10,1418950678,XAUUSD,sell,0.08,4 813.52,4 826.11,4 801.17,2026.01.21 01:29:38,4 826.38,-0.56,0,-102.88,Inv_Chandelier_p,2026-01-21 01:20:10,2026-01-21 01:29:38,-102.88,Chandelier STRAT,9.466666666666667,965.63,10365.63,-1.0944680851063937
2026.01.21 01:20:15,1418950669,XAUUSD,sell,0.08,4 815.79,4 816.93,4 802.19,2026.01.21 01:24:49,4 817.64,-0.56,0,-14.8,Inv_ATRtrail_pen,2026-01-21 01:20:15,2026-01-21 01:24:49,-14.8,ATR-Trailing STRAT,4.566666666666666,950.83,10350.83,-1.2519148936170243
2026.01.21 01:30:32,1418974996,XAUUSD,sell,0.09,4 829.58,4 841.21,4 818.27,2026.01.21 01:34:27,4 818.26,-0.64,0,101.88,Inv_Chandelier_p,2026-01-21 01:30:32,2026-01-21 01:34:27,101.88,Chandelier STRAT,3.9166666666666665,1052.71,10452.71,-0.16808510638299032
2026.01.21 01:30:34,1418974840,XAUUSD,sell,0.09,4 830.76,4 830.25,4 819.08,2026.01.21 01:34:25,4 818.54,-0.64,0,109.98,Inv_ATRtrail_pen,2026-01-21 01:30:34,2026-01-21 01:34:25,109.98,ATR-Trailing STRAT,3.85,1162.69,10562.69,-0.0
2026.01.21 06:27:24,1419403542,XAUUSD,sell,0.12,4 886.24,4 894.10,4 876.18,2026.01.21 06:37:46,4 875.54,-0.84,0,128.4,Inv_Chandelier_p,2026-01-21 06:27:24,2026-01-21 06:37:46,128.4,Chandelier STRAT,10.366666666666667,1291.0900000000001,10691.09,-0.0
2026.01.21 06:27:24,1419403525,XAUUSD,sell,0.09,4 886.24,4 886.60,4 874.31,2026.01.21 06:31:56,4 886.65,-0.64,0,-3.69,Inv_ATRtrail_pen,2026-01-21 06:27:24,2026-01-21 06:31:56,-3.69,ATR-Trailing STRAT,4.533333333333333,1287.4,10687.4,-0.039255319148941585
2026.01.21 06:31:31,1419414560,XAUUSD,sell,0.13,4 884.82,4 892.87,4 876.77,2026.01.21 06:36:32,4 877.19,-0.92,0,99.19,Inv_Chandelier_p,2026-01-21 06:31:31,2026-01-21 06:36:32,99.19,Chandelier STRAT,5.016666666666667,1386.5900000000001,10786.59,-0.0
2026.01.21 06:31:49,1419414554,XAUUSD,sell,0.13,4 885.97,4 884.89,4 877.78,2026.01.21 06:36:29,4 877.26,-0.92,0,113.23,Inv_ATRtrail_pen,2026-01-21 06:31:49,2026-01-21 06:36:29,113.23,ATR-Trailing STRAT,4.666666666666667,1499.8200000000002,10899.82,-0.0
2026.01.21 06:59:22,1419473559,XAUUSD,buy,0.06,4 847.53,4 854.62,4 865.78,2026.01.21 07:57:51,4 854.60,-0.42,0,42.42,Inv_Chandelier_p,2026-01-21 06:59:22,2026-01-21 07:57:51,42.42,Chandelier STRAT,58.483333333333334,1542.2400000000002,10942.24,-0.0
2026.01.21 07:00:01,1419473540,XAUUSD,buy,0.06,4 845.93,4 844.99,4 864.80,2026.01.21 07:36:10,4 845.07,-0.42,0,-5.16,Inv_ATRtrail_pen,2026-01-21 07:00:01,2026-01-21 07:36:10,-5.16,ATR-Trailing STRAT,36.15,1537.0800000000002,10937.08,-0.05489361702127504
2026.01.21 07:04:29,1419490526,XAUUSD,sell,0.07,4 839.92,4 838.61,4 823.72,2026.01.21 07:22:18,4 839.58,-0.5,0,2.38,Inv_Chandelier_p,2026-01-21 07:04:29,2026-01-21 07:22:18,2.38,Chandelier STRAT,17.816666666666666,1539.4600000000003,10939.460000000001,-0.029574468085094
